,EmployeeID,BusinessTravel_Non-Travel,BusinessTravel_Travel_Frequently,BusinessTravel_Travel_Rarely,Department_Human Resources,Department_Research & Development,Department_Sales,Education_1,Education_2,Education_3,Education_4,Education_5,EducationField_Human Resources,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,Gender_Female,Gender_Male,JobRole_Healthcare Representative,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative,MaritalStatus_Divorced,MaritalStatus_Married,MaritalStatus_Single,Unnamed: 0,Age,DistanceFromHome,JobLevel,MonthlyIncome,NumCompaniesWorked,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,retirado,SalaryHike
2441,2442,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2441,40,22,1,23230,2.0,1,18.0,2,1,0,0,2.0,1.0,3.0,3,3,0,0.16
2442,2443,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2442,24,3,1,14160,1.0,1,6.0,3,6,1,2,2.0,1.0,4.0,2,3,0,0.15
2443,2444,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2443,46,6,4,46150,6.0,0,19.0,3,10,0,9,3.0,2.0,3.0,2,3,0,0.12
2444,2445,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2444,35,8,1,24610,2.0,1,17.0,4,7,0,7,4.0,3.0,3.0,3,4,0,0.2
2445,2446,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2445,30,9,1,87220,1.0,1,10.0,3,10,0,8,2.0,4.0,2.0,3,3,0,0.17
2446,2447,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2446,47,3,2,39550,7.0,1,4.0,5,1,0,0,3.0,2.0,1.0,3,3,0,0.12
2447,2448,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2447,46,1,3,99570,4.0,0,13.0,1,10,0,3,3.0,4.0,2.0,3,4,0,0.2
2448,2449,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,2448,36,1,2,33760,5.0,0,16.0,3,2,2,2,2.0,1.0,3.0,3,4,1,0.2
2449,2450,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2449,32,26,2,88230,6.0,2,10.0,3,0,0,0,1.0,2.0,3.0,3,3,1,0.13
2450,2451,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2450,23,6,3,103220,1.0,2,3.0,2,3,1,2,3.0,2.0,1.0,3,3,0,0.14
2451,2452,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2451,31,3,2,46210,2.0,1,9.0,3,5,1,4,4.0,4.0,2.0,3,3,0,0.18
2452,2453,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2452,39,3,2,109760,1.0,0,9.0,3,9,5,8,4.0,4.0,3.0,2,3,0,0.11
2453,2454,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2453,32,6,1,36600,3.0,2,10.0,0,4,0,2,4.0,3.0,1.0,2,3,0,0.11
2454,2455,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2454,40,6,3,104820,1.0,1,21.0,6,21,12,8,2.0,2.0,2.0,2,3,0,0.11
2455,2456,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2455,45,19,1,71190,4.0,0,9.0,2,5,0,3,3.0,3.0,4.0,3,3,0,0.15
2456,2457,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2456,30,9,1,95820,0.0,1,10.0,2,9,0,7,4.0,1.0,3.0,3,3,0,0.12
2457,2458,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2457,24,3,1,45080,0.0,1,3.0,5,2,2,1,1.0,4.0,3.0,3,3,0,0.11
2458,2459,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,2458,30,10,1,22070,6.0,0,6.0,4,4,1,2,3.0,4.0,2.0,3,3,1,0.14
2459,2460,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2459,31,3,3,77560,1.0,2,6.0,3,5,0,2,1.0,3.0,3.0,4,3,0,0.15
2460,2461,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2460,27,3,1,66940,1.0,1,6.0,2,6,1,4,3.0,4.0,2.0,2,3,0,0.13
2461,2462,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2461,29,4,5,36910,1.0,0,2.0,3,2,2,2,2.0,2.0,3.0,3,3,1,0.13
2462,2463,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2462,29,8,1,23770,8.0,1,10.0,2,3,0,2,4.0,3.0,4.0,3,4,0,0.21
2463,2464,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2463,30,7,3,23130,2.0,0,12.0,5,7,1,7,3.0,1.0,3.0,3,3,0,0.11
2464,2465,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2464,34,1,2,176650,0.0,0,6.0,5,5,1,2,4.0,4.0,3.0,2,3,0,0.11
2465,2466,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2465,33,2,1,25960,8.0,1,13.0,4,11,1,7,4.0,2.0,2.0,3,3,0,0.14
2466,2467,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2466,49,3,1,47280,3.0,1,8.0,4,5,0,4,4.0,4.0,4.0,3,3,0,0.11
2467,2468,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2467,33,10,1,43020,2.0,0,11.0,3,0,0,0,1.0,1.0,2.0,1,3,1,0.13
2468,2469,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2468,38,28,1,29790,4.0,1,9.0,3,6,0,5,3.0,2.0,2.0,3,3,0,0.12
2469,2470,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2469,31,9,2,168850,2.0,2,10.0,2,1,0,0,1.0,3.0,3.0,3,3,1,0.14
2470,2471,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2470,29,3,2,55930,1.0,1,1.0,3,1,0,0,4.0,1.0,3.0,3,3,0,0.13
2471,2472,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2471,30,2,1,104450,3.0,1,10.0,3,7,1,7,3.0,3.0,3.0,3,3,0,0.18
2472,2473,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2472,32,10,1,87400,2.0,1,12.0,2,7,0,7,2.0,2.0,3.0,3,3,0,0.11
2473,2474,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2473,38,8,1,25140,3.0,0,15.0,2,1,1,0,2.0,4.0,3.0,2,3,0,0.11
2474,2475,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2474,43,1,3,76550,9.0,1,6.0,3,1,0,0,3.0,3.0,3.0,3,3,1,0.12
2475,2476,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,2475,42,1,1,174650,8.0,1,7.0,3,5,0,4,2.0,2.0,2.0,3,3,0,0.13
2476,2477,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2476,55,3,1,73510,8.0,1,34.0,3,1,0,0,3.0,2.73,3.0,3,4,0,0.2
2477,2478,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2477,33,14,1,108200,5.0,0,11.0,2,9,1,7,4.0,2.0,2.0,3,3,0,0.12
2478,2479,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2478,41,5,1,121690,1.0,0,5.0,2,5,0,4,3.0,1.0,2.76,3,3,0,0.19
2479,2480,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2479,34,7,1,196260,1.0,0,15.0,5,15,0,7,4.0,3.0,3.0,2,4,0,0.21
2480,2481,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2480,53,10,2,20700,4.0,2,27.0,2,3,0,2,1.0,3.0,2.0,4,3,0,0.13
2481,2482,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2481,43,16,1,67820,0.0,1,10.0,2,9,1,8,2.0,4.0,3.0,3,3,0,0.16
2482,2483,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2482,34,10,5,77790,5.0,1,6.0,2,2,2,2,4.0,4.0,3.0,3,3,0,0.12
2483,2484,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2483,21,1,5,27910,1.0,0,1.0,3,1,1,0,2.0,2.0,3.0,4,3,1,0.14
2484,2485,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2484,38,8,2,32010,1.0,1,5.0,3,5,0,4,4.0,3.0,3.0,2,3,0,0.11
2485,2486,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2485,22,1,4,49680,1.0,0,1.0,3,1,0,0,3.0,1.0,3.0,3,3,1,0.14
2486,2487,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2486,31,8,5,131200,1.0,2,13.0,6,12,5,7,1.0,4.0,3.0,2,3,0,0.12
2487,2488,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2487,51,1,1,40330,2.0,0,15.0,2,2,2,2,1.0,3.0,3.0,3,3,0,0.14
2488,2489,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2488,37,24,2,32910,1.0,3,5.0,2,5,0,3,2.0,2.0,3.0,2,3,0,0.16
2489,2490,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2489,46,3,1,42720,7.0,0,24.0,3,2,2,2,3.0,4.0,3.0,4,3,0,0.13
2490,2491,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2490,36,27,4,50560,7.0,0,15.0,2,12,5,7,4.0,1.0,3.0,2,3,0,0.12
2491,2492,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2491,44,10,1,28440,1.0,0,6.0,2,5,2,3,3.0,2.0,2.0,4,3,1,0.12
2492,2493,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2492,37,19,2,27030,2.0,0,19.0,2,10,4,7,3.0,2.0,2.0,3,3,0,0.14
2493,2494,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2493,35,15,2,19040,1.0,1,10.0,4,10,7,7,3.0,4.0,3.0,3,4,1,0.22
2494,2495,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2494,33,8,2,82240,6.0,0,14.0,3,10,7,6,4.0,1.0,3.0,3,3,0,0.19
2495,2496,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2495,28,9,2,47660,1.0,0,5.0,3,5,0,3,3.0,4.0,4.0,3,3,0,0.12
2496,2497,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2496,39,3,2,26100,7.0,0,9.0,2,4,2,2,3.0,3.0,3.0,2,3,0,0.12
2497,2498,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,2497,46,9,2,57310,8.0,0,6.0,2,2,2,2,2.0,2.0,3.0,3,3,0,0.17
2498,2499,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2498,40,2,1,25390,4.0,1,7.0,3,4,0,2,3.0,1.0,2.0,3,3,0,0.12
2499,2500,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2499,42,7,2,57140,5.0,0,10.0,2,0,0,0,2.0,1.0,2.0,3,3,0,0.11
2500,2501,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2500,35,10,2,43230,2.0,3,15.0,3,7,1,7,2.0,4.0,3.0,3,3,0,0.18
2501,2502,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2501,38,6,3,73360,5.0,0,13.0,3,11,3,8,1.0,2.0,3.0,3,3,0,0.11
2502,2503,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2502,34,2,1,134990,4.0,2,11.0,2,7,0,7,4.0,1.0,2.0,4,4,1,0.23
2503,2504,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2503,37,24,1,137580,1.0,1,10.0,5,10,0,8,4.0,1.0,1.0,3,3,1,0.11
2504,2505,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2504,39,2,2,51550,2.0,1,7.0,3,2,2,2,3.0,4.0,3.0,2,3,0,0.18
2505,2506,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2505,43,8,3,22580,4.0,0,7.0,2,3,1,2,1.0,3.0,2.0,3,3,0,0.18
2506,2507,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2506,41,3,3,35970,3.0,1,11.0,2,3,1,2,2.0,2.0,1.0,1,3,0,0.13
2507,2508,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2507,41,1,3,25150,0.0,0,23.0,2,22,13,5,3.0,3.0,4.0,2,3,0,0.18
2508,2509,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2508,30,26,2,44200,9.0,0,9.0,3,7,0,2,1.0,3.0,3.0,3,3,0,0.11
2509,2510,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2509,26,2,3,65780,0.0,2,6.0,3,5,1,4,4.0,2.0,3.0,2,3,1,0.15
2510,2511,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2510,46,10,1,44220,4.0,1,13.0,2,9,3,7,4.0,2.0,4.0,3,3,1,0.11
2511,2512,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2511,40,27,3,102740,4.0,0,12.0,3,5,0,3,3.0,4.0,3.0,3,3,0,0.18
2512,2513,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2512,34,2,2,53430,1.0,0,10.0,5,10,4,8,2.0,3.0,3.0,2,3,0,0.14
2513,2514,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2513,58,2,1,23760,4.0,1,37.0,3,16,14,14,2.0,2.0,2.0,3,3,0,0.12
2514,2515,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2514,35,8,3,53460,0.0,0,6.0,3,5,0,3,2.0,3.0,4.0,2,3,0,0.14
2515,2516,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2515,47,19,2,28270,8.0,1,28.0,3,22,14,10,3.0,2.0,3.0,3,3,0,0.14
2516,2517,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2516,40,1,2,199430,2.0,1,15.0,3,7,7,7,2.0,1.0,3.0,3,3,0,0.13
2517,2518,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2517,54,27,1,31310,4.0,0,14.0,3,7,1,7,4.0,4.0,2.0,2,3,0,0.14
2518,2519,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2518,31,8,3,25520,2.0,0,9.0,2,3,2,2,1.0,1.0,3.0,3,3,0,0.18
2519,2520,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2519,28,1,3,44770,1.0,0,3.0,6,3,1,2,3.0,1.0,3.0,3,3,0,0.15
2520,2521,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2520,38,19,2,64740,2.0,2,20.0,3,4,0,3,2.0,4.0,2.0,1,3,0,0.13
2521,2522,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,2521,26,8,1,30330,1.0,0,5.0,2,5,1,2,3.0,4.0,3.0,2,3,0,0.12
2522,2523,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2522,58,10,1,29360,2.0,1,23.0,3,2,2,2,1.0,3.0,3.0,3,3,0,0.13
2523,2524,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2523,18,2,3,186060,1.0,2,0.0,4,0,0,0,2.0,3.0,1.0,3,4,0,0.24
2524,2525,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2524,31,2,3,21680,0.0,1,2.0,2,1,0,0,4.0,1.0,3.0,3,3,1,0.14
2525,2526,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2525,29,8,1,28530,4.0,1,4.0,5,2,2,0,1.0,1.0,3.0,2,3,1,0.14
2526,2527,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,2526,45,1,1,170480,4.0,0,10.0,3,8,5,7,3.0,3.0,4.0,2,3,0,0.15
2527,2528,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2527,36,2,5,22900,4.0,0,15.0,5,1,0,0,4.0,2.0,3.0,3,3,0,0.11
2528,2529,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2528,43,8,1,36000,1.0,0,7.0,2,7,7,7,1.0,4.0,3.0,3,4,0,0.23
2529,2530,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,2529,27,8,5,21070,0.0,0,6.0,2,5,0,2,4.0,4.0,2.0,3,3,0,0.13
2530,2531,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2530,29,6,1,41150,1.0,0,11.0,1,11,3,10,4.0,4.0,4.0,3,3,0,0.11
2531,2532,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2531,32,9,4,43270,8.0,0,4.0,4,0,0,0,4.0,4.0,4.0,3,3,0,0.13
2532,2533,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2532,42,11,1,178560,3.0,0,10.0,2,6,3,3,3.0,3.0,2.0,3,3,0,0.18
2533,2534,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2533,47,2,5,31960,4.0,1,7.0,3,2,2,0,2.0,3.0,3.0,2,3,0,0.14
2534,2535,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2534,46,1,1,190810,3.0,0,12.0,2,9,4,7,4.0,4.0,2.0,3,4,0,0.21
2535,2536,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2535,28,7,1,89660,1.0,1,3.0,3,3,2,2,3.0,4.0,3.0,2,3,0,0.16
2536,2537,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2536,29,16,1,22100,8.0,1,11.0,4,7,1,6,4.0,3.0,3.0,3,3,0,0.11
2537,2538,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2537,42,2,2,45390,4.0,1,8.0,5,0,0,0,4.0,3.0,3.0,3,3,0,0.17
2538,2539,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2538,32,1,2,27410,7.0,0,7.0,3,2,2,2,3.0,2.0,2.0,3,3,1,0.11
2539,2540,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2539,46,23,2,34910,2.0,0,25.0,0,19,2,8,1.0,1.0,3.0,3,3,0,0.14
2540,2541,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2540,27,2,5,45410,1.0,2,9.0,4,9,5,8,2.0,3.0,3.0,4,3,0,0.14
2541,2542,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2541,29,1,3,26780,1.0,1,1.0,3,1,0,0,4.0,2.0,3.0,3,4,0,0.25
2542,2543,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,2542,43,1,1,73790,7.0,2,21.0,3,16,6,14,1.0,3.0,3.0,2,3,0,0.13
2543,2544,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,2543,48,2,2,62720,4.0,0,29.0,3,22,12,9,4.0,2.0,3.0,2,3,0,0.14
2544,2545,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2544,29,13,1,52200,1.0,0,1.0,3,1,1,0,4.0,4.0,2.0,2,3,1,0.17
2545,2546,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2545,46,4,2,27430,5.0,1,14.0,1,8,0,7,3.0,2.0,3.0,4,4,1,0.25
2546,2547,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2546,27,16,3,49980,0.0,2,8.0,3,7,7,3,4.0,1.0,2.0,3,4,0,0.2
2547,2548,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2547,39,2,3,102520,8.0,1,7.0,3,2,2,2,4.0,4.0,3.0,3,3,0,0.13
2548,2549,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2548,55,2,1,27810,8.0,1,19.0,2,5,0,4,2.0,4.0,4.0,3,3,0,0.13
2549,2550,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2549,28,29,2,68520,1.0,1,1.0,2,1,0,0,2.0,2.0,3.0,4,3,0,0.18
2550,2551,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,2550,30,12,2,49500,1.0,2,1.0,3,1,0,0,2.0,4.0,2.0,3,3,1,0.12
2551,2552,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2551,22,16,2,35790,1.0,3,1.0,3,1,0,0,4.0,2.0,3.0,3,3,1,0.19
2552,2553,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2552,36,11,1,131910,1.0,1,10.0,2,10,1,7,2.0,3.0,3.0,2,3,0,0.14
